Date,Open,High,Low,Close,Volume
2021-04-06,4860.6499,4873.5601,4858.2402,4860.6499,0
2021-04-07,4859.0698,4860.6499,4834.5601,4859.0698,0
2021-04-08,4910.1899,4910.3301,4857.1099,4910.1899,0
2021-04-09,4958.0400,4958.1602,4904.5098,4958.0400,0
2021-04-12,4950.0601,4958.0400,4921.9502,4950.0601,0
2021-04-13,4901.9102,4953.0898,4893.5400,4901.9102,0
2021-04-14,4927.0801,4927.6401,4885.4502,4927.0801,0
2021-04-15,4942.1602,4942.4102,4896.0000,4942.1602,0
2021-04-16,4988.1699,4998.3398,4942.1602,4988.1699,0
2021-04-19,4970.2900,5005.6099,4960.4199,4970.2900,0
2021-04-20,4975.7998,4975.7998,4916.4102,4975.7998,0
2021-04-21,4932.1802,4980.3999,4931.3198,4932.1802,0
2021-04-22,4843.8198,4936.7202,4808.3101,4843.8198,0
2021-04-23,4839.1401,4890.4902,4815.6499,4839.1401,0
2021-04-26,4864.8599,4905.9902,4839.1401,4864.8599,0
2021-04-27,4748.5200,4874.1401,4748.5200,4748.5200,0
2021-04-28,4586.2700,4771.0601,4579.0000,4586.2700,0
2021-04-29,4542.5400,4664.0898,4529.6699,4542.5400,0
2021-04-30,4472.8398,4565.9800,4472.8398,4472.8398,0
2021-05-03,4589.2402,4590.9800,4472.8398,4589.2402,0
2021-05-04,4648.8198,4649.1899,4589.2402,4648.8198,0
2021-05-05,4704.2500,4720.7998,4648.8198,4704.2500,0
2021-05-06,4630.7202,4727.9399,4617.0601,4630.7202,0
2021-05-07,4618.7998,4674.7002,4612.4399,4618.7998,0
2021-05-10,4594.6001,4660.0098,4583.8599,4594.6001,0
2021-05-11,4540.7998,4594.6001,4511.2500,4540.7998,0
2021-05-12,4485.5801,4540.7998,4485.5801,4485.5801,0
2021-05-13,4443.6401,4534.0000,4443.6401,4443.6401,0
2021-05-14,4574.6899,4576.3501,4443.6401,4574.6899,0
2021-05-17,4147.8599,4574.6899,4126.4702,4147.8599,0
2021-05-18,4143.9600,4246.0898,4080.9700,4143.9600,0
2021-05-19,4030.3899,4143.9600,4017.0400,4030.3899,0
2021-05-20,4079.9900,4091.1699,4005.4600,4079.9900,0
2021-05-24,4115.3701,4133.3198,4079.9900,4115.3701,0
2021-05-25,4091.0500,4173.7300,4069.0901,4091.0500,0
2021-05-26,4119.0601,4119.0698,4076.0701,4119.0601,0
2021-05-27,4160.2598,4206.2300,4119.0601,4160.2598,0
2021-05-28,4258.7500,4282.2500,4160.2598,4258.7500,0
2021-05-31,4356.4302,4356.8398,4258.7500,4356.4302,0
2021-06-01,4396.1001,4400.2002,4347.3901,4396.1001,0
2021-06-02,4393.9702,4405.7300,4359.9800,4393.9702,0
2021-06-03,4226.8999,4393.9702,4195.8701,4226.8999,0
2021-06-04,4225.8799,4227.0098,4176.8198,4225.8799,0
2021-06-07,4131.3799,4248.1802,4131.3799,4131.3799,0
2021-06-08,4172.3398,4197.7798,4131.3799,4172.3398,0
2021-06-09,4268.3599,4268.5400,4169.2202,4268.3599,0
2021-06-10,4260.2202,4300.7700,4255.3901,4260.2202,0
2021-06-11,4310.6401,4316.4702,4260.2202,4310.6401,0
2021-06-14,4344.9102,4368.9702,4310.6401,4344.9102,0
2021-06-15,4361.6201,4386.6899,4293.2402,4361.6201,0
2021-06-16,4356.5098,4399.2700,4337.7798,4356.5098,0
2021-06-17,4330.2598,4362.5801,4317.6699,4330.2598,0
2021-06-18,4294.3901,4334.1802,4283.8101,4294.3901,0
2021-06-22,4371.9302,4384.7900,4294.3901,4371.9302,0
2021-06-23,4370.2402,4426.8301,4368.2300,4370.2402,0
2021-06-24,4421.2300,4422.1899,4370.2402,4421.2300,0
2021-06-25,4349.5098,4439.3198,4346.3901,4349.5098,0
2021-06-29,4323.6899,4365.2598,4277.0801,4323.6899,0
2021-06-30,4331.3301,4348.6802,4296.4800,4331.3301,0
2021-07-01,4345.5098,4371.5400,4331.3301,4345.5098,0
2021-07-02,4314.8101,4348.8901,4311.6001,4314.8101,0
2021-07-05,4287.5400,4318.9102,4260.0000,4287.5400,0
2021-07-06,4165.8101,4301.2002,4165.5898,4165.8101,0
2021-07-07,4206.4302,4206.5400,4165.8101,4206.4302,0
2021-07-08,4188.1602,4206.4302,4138.5698,4188.1602,0
2021-07-09,4247.8301,4255.4600,4186.5898,4247.8301,0
2021-07-12,4243.2100,4281.7100,4205.2300,4243.2100,0
2021-07-13,4198.7300,4246.0498,4179.5000,4198.7300,0
2021-07-14,4158.3599,4204.2500,4150.1099,4158.3599,0
2021-07-15,4153.0298,4161.8101,4144.8901,4153.0298,0
2021-07-19,4232.3301,4233.0898,4153.0298,4232.3301,0
2021-07-20,4292.0098,4313.9502,4232.3301,4292.0098,0
2021-07-21,4274.2598,4341.5200,4274.2598,4274.2598,0
2021-07-22,4288.0498,4302.0601,4248.7300,4288.0498,0
2021-07-23,4187.4902,4288.0498,4176.3599,4187.4902,0
2021-07-26,4146.7100,4213.3301,4146.3701,4146.7100,0
2021-07-27,4147.0400,4150.9199,4113.8398,4147.0400,0
2021-07-28,4172.1802,4174.0200,4143.2500,4172.1802,0
2021-07-29,4253.9102,4259.0000,4171.3398,4253.9102,0
2021-07-30,4252.0400,4289.2998,4211.7202,4252.0400,0
2021-08-02,4211.7002,4277.1802,4191.1602,4211.7002,0
2021-08-03,4207.0298,4220.7598,4176.8999,4207.0298,0
2021-08-04,4211.4800,4214.0498,4181.4302,4211.4800,0
2021-08-05,4240.5400,4254.4199,4207.7100,4240.5400,0
2021-08-06,4282.4800,4284.8799,4240.5400,4282.4800,0
2021-08-09,4243.7100,4304.7002,4238.6899,4243.7100,0
2021-08-10,4345.4199,4362.5098,4243.7100,4345.4199,0
2021-08-11,4368.0000,4391.0601,4331.0400,4368.0000,0
2021-08-12,4374.7500,4381.3501,4329.5898,4374.7500,0
2021-08-13,4401.9399,4431.9102,4374.7500,4401.9399,0
2021-08-16,4329.4102,4401.9399,4321.4199,4329.4102,0
2021-08-17,4320.5801,4333.8599,4272.6899,4320.5801,0
2021-08-18,4341.5801,4346.7202,4303.6602,4341.5801,0
2021-08-19,4310.5098,4341.5801,4290.6299,4310.5098,0
2021-08-20,4347.4902,4355.6299,4305.6899,4347.4902,0
2021-08-23,4392.7500,4399.1499,4347.4902,4392.7500,0
2021-08-24,4369.4302,4402.0298,4345.4800,4369.4302,0
2021-08-25,4437.9302,4438.1401,4358.5298,4437.9302,0
2021-08-26,4443.8101,4462.9199,4423.1299,4443.8101,0
2021-08-27,4459.2202,4482.5200,4440.2700,4459.2202,0
2021-08-30,4506.5298,4510.0498,4459.2202,4506.5298,0
2021-08-31,4491.5698,4506.5298,4473.2100,4491.5698,0
2021-09-01,4450.9502,4491.5698,4442.5898,4450.9502,0
2021-09-02,4437.4399,4471.4302,4422.8999,4437.4399,0
2021-09-03,4463.5498,4464.2998,4414.7002,4463.5498,0
2021-09-06,4456.2002,4470.6899,4439.1602,4456.2002,0
2021-09-07,4432.9800,4466.4399,4410.1201,4432.9800,0
2021-09-08,4378.1401,4432.9800,4347.0898,4378.1401,0
2021-09-09,4407.2402,4411.7798,4309.8198,4407.2402,0
2021-09-10,4464.0000,4481.1699,4407.2402,4464.0000,0
2021-09-13,4401.3101,4485.4902,4381.1499,4401.3101,0
2021-09-14,4409.4199,4439.8101,4401.3101,4409.4199,0
2021-09-15,4433.8398,4447.7202,4401.3101,4433.8398,0
2021-09-16,4465.4702,4465.4702,4402.5698,4465.4702,0
2021-09-20,4291.3599,4465.4702,4291.3599,4291.3599,0
2021-09-21,4307.4302,4342.8999,4290.2500,4307.4302,0
2021-09-22,4384.0298,4394.2700,4307.4302,4384.0298,0
